,open,high,low,close,volume
1686160200000,1848.36,1848.37,1848.0,1848.01,1.57996
1686160260000,1848.02,1848.44,1848.02,1848.29,5.61234
1686160320000,1848.09,1849.39,1848.09,1849.39,7.0814
1686160380000,1849.49,1850.27,1848.99,1848.99,19.65354
1686160440000,1849.01,1849.82,1848.85,1848.85,7.60064
1686160500000,1848.83,1850.04,1848.83,1850.04,3.2166
1686160560000,1850.04,1854.04,1849.06,1850.15,33.89466
1686160620000,1850.19,1850.73,1850.12,1850.68,4.35021
1686160680000,1850.01,1850.04,1850.01,1850.04,1.42154
1686160740000,1850.0,1850.04,1850.0,1850.04,1.15671
1686160800000,1850.01,1850.01,1848.86,1848.87,2.81047
1686160860000,1848.91,1850.54,1848.91,1850.33,8.23216
1686160920000,1850.27,1850.27,1850.06,1850.06,2.59458
1686160980000,1850.01,1850.35,1850.01,1850.18,2.58362
1686161040000,1850.01,1851.01,1827.0,1851.01,51.50331
1686161100000,1850.0,1850.0,1850.0,1850.0,0.28092
1686161160000,1850.01,1850.39,1850.01,1850.39,2.77244
1686161220000,1850.53,1850.7,1850.02,1850.16,7.97319
1686161280000,1850.16,1850.44,1850.15,1850.44,2.15161
1686161340000,1850.27,1851.4,1850.27,1851.4,6.4568
1686161400000,1850.64,1850.64,1850.01,1850.38,6.89958
1686161460000,1850.39,1850.5,1850.03,1850.19,4.31822
1686161520000,1850.16,1850.2,1850.02,1850.05,1.83242
1686161580000,1850.01,1850.67,1850.01,1850.67,5.40982
1686161640000,1850.71,1851.63,1850.6,1851.63,8.4133
1686161700000,1851.65,2007.45,1850.75,1850.75,12.40123
1686161760000,1850.83,1850.84,1850.27,1850.62,4.66385
1686161820000,1850.68,1850.93,1850.68,1850.93,2.09088
1686161880000,1850.76,1850.76,1850.76,1850.76,0.0088
1686161940000,1850.49,1850.51,1850.49,1850.51,1.0
1686162000000,1850.43,1850.46,1850.27,1850.27,1.29323
1686162060000,1850.2,1850.35,1849.15,1850.35,9.90378
1686162120000,1850.16,1851.17,1850.14,1851.17,3.28542
1686162180000,1851.17,1851.17,1850.92,1851.0,8.55487
1686162240000,1851.0,1851.01,1851.0,1851.01,3.06918
1686162300000,1851.0,1851.0,1851.0,1851.0,0.31333
1686162360000,1851.01,1851.17,1851.01,1851.17,1.13985
1686162420000,1851.18,1851.18,1849.9,1850.6,6.33864
1686162480000,1850.74,1852.52,1850.74,1852.52,7.17326
1686162540000,1852.5,2007.45,1849.4,1849.4,40.0639
1686162600000,1851.15,1851.46,1851.14,1851.46,10.55385
1686162660000,1851.59,1851.78,1851.53,1851.78,3.71094
1686162720000,1851.78,1851.78,1851.4,1851.4,0.72369
1686162780000,1851.27,1851.32,1850.87,1850.87,2.90462
1686162840000,1850.74,1851.2,1850.74,1851.19,5.31744
1686162900000,1851.21,1851.83,1850.13,1850.13,7.03316
1686162960000,1850.14,1851.66,1850.14,1851.66,7.89289
1686163020000,1851.84,1852.14,1851.59,1852.14,9.65398
1686163080000,1852.16,1852.33,1852.16,1852.33,0.93936
1686163140000,1851.77,1851.77,1851.2,1851.37,5.36401
1686163200000,1851.38,1851.46,1851.38,1851.38,1.0082
1686163260000,1851.03,1851.03,1850.71,1850.71,1.08058
1686163320000,1850.51,1850.73,1850.36,1850.36,3.02623
1686163380000,1850.26,1850.31,1849.45,1849.46,16.61011
1686163440000,1849.45,1849.49,1849.08,1849.37,3.43329
1686163500000,1849.5,1849.56,1848.54,1848.54,3.22363
1686163560000,1848.53,1848.92,1848.53,1848.92,3.34473
1686163620000,1848.99,1848.99,1848.28,1848.84,5.60329
1686163680000,1848.84,1848.99,1848.38,1848.38,2.3413
1686163740000,1848.35,1848.45,1848.06,1848.45,2.00785
1686163800000,1848.44,1848.63,1848.38,1848.63,4.01573
1686163860000,1848.63,1848.97,1848.63,1848.7,4.36516
1686163920000,1848.52,1849.06,1848.52,1849.06,3.05526
1686163980000,1849.07,1849.27,1849.0,1849.12,3.91425
1686164040000,1849.09,1849.4,1849.09,1849.4,2.28728
1686164100000,1849.46,1849.59,1849.46,1849.59,1.7139
1686164160000,1849.75,1849.75,1849.72,1849.72,1.0
1686164220000,1848.45,1848.89,1848.45,1848.89,3.03159
1686164280000,1848.93,1849.41,1848.92,1849.4,4.47171
1686164340000,1849.28,1849.42,1849.01,1849.42,2.50909
1686164400000,1849.48,1849.71,1849.42,1849.42,2.77358
1686164460000,1849.43,1849.46,1848.65,1848.68,1.34616
1686164520000,1848.69,1848.69,1847.37,1847.9,4.09687
1686164580000,1847.8,1848.54,1847.8,1848.54,6.24297
1686164640000,1848.54,1848.92,1847.85,1848.92,17.4371
1686164700000,1848.92,1849.43,1848.92,1849.43,3.6395
1686164760000,1849.48,1849.48,1849.48,1849.48,0.51366
1686164820000,1849.48,1849.48,1849.48,1849.48,0.0
1686164880000,1849.5,1849.51,1848.2,1848.44,5.32177
1686164940000,1848.32,1848.37,1848.3,1848.32,2.41208
1686165000000,1848.37,1848.44,1848.16,1848.23,2.83619
1686165060000,1848.27,1848.9,1848.27,1848.9,3.72086
1686165120000,1848.9,1849.91,1848.85,1849.91,8.74746
1686165180000,1849.98,1850.98,1849.91,1850.98,6.25952
1686165240000,1850.98,1850.98,1850.52,1850.52,4.47511
1686165300000,1849.78,1850.29,1849.78,1850.15,6.52398
1686165360000,1850.23,1851.05,1850.23,1850.86,8.35915
1686165420000,1850.35,1850.35,1849.08,1849.1,3.18409
1686165480000,1848.9,1848.94,1848.54,1848.54,5.09516
1686165540000,1848.31,1848.36,1847.77,1847.77,1.6499
1686165600000,1847.77,1848.57,1847.77,1848.57,8.22032
1686165660000,1848.66,1849.0,1848.6,1849.0,3.56301
1686165720000,1849.06,1851.19,1849.05,1851.19,8.7732
1686165780000,1851.19,1851.19,1849.72,1849.72,2.6324
1686165840000,1849.66,1849.72,1849.66,1849.66,1.09221
1686165900000,1849.49,1849.53,1849.13,1849.19,2.35185
1686165960000,1849.34,1849.35,1849.34,1849.35,1.0
1686166020000,1849.34,1850.06,1849.34,1849.74,3.67064
1686166080000,1849.54,1849.88,1849.54,1849.88,5.68166
1686166140000,1849.59,1850.66,1849.59,1850.66,4.98891
1686166200000,1850.5,1850.99,1849.64,1849.65,5.61553
1686166260000,1849.69,1849.77,1849.69,1849.74,1.8001
1686166320000,1849.66,1850.05,1849.66,1850.05,3.48135
1686166380000,1850.22,1850.22,1849.28,1849.28,2.21108
1686166440000,1849.15,1849.2,1849.15,1849.2,1.0
1686166500000,1849.15,1849.34,1849.15,1849.34,1.81139
1686166560000,1849.27,1850.47,1849.25,1850.47,7.69158
1686166620000,1849.93,1849.93,1848.56,1848.61,3.82853
1686166680000,1848.63,1849.24,1848.63,1849.24,4.86699
1686166740000,1849.24,1849.72,1849.16,1849.72,5.30927
1686166800000,1849.57,1849.68,1849.57,1849.68,1.89769
1686166860000,1849.7,1850.45,1849.7,1850.45,3.62659
1686166920000,1850.47,1851.13,1850.47,1851.13,4.53317
1686166980000,1851.15,1851.16,1851.15,1851.16,0.89675
1686167040000,1850.98,1851.24,1850.67,1851.24,5.12758
1686167100000,1851.29,2064.56,1850.05,1850.05,36.09405
1686167160000,1849.9,1849.94,1849.9,1849.94,1.0
1686167220000,1849.37,1849.41,1848.98,1848.98,1.9253
1686167280000,1848.88,1848.94,1848.17,1848.69,7.13007
1686167340000,1848.68,1849.15,1848.68,1849.15,5.17535
1686167400000,1849.19,1849.9,1849.19,1849.9,11.59608
1686167460000,1849.98,1851.26,1849.96,1851.26,10.43358
1686167520000,1851.2,1851.47,1851.2,1851.47,2.51751
1686167580000,1851.25,1851.65,1851.25,1851.37,6.08753
1686167640000,1851.38,1851.59,1851.12,1851.12,5.63041
1686167700000,1850.15,1852.21,1850.01,1850.39,18.26891
1686167760000,1850.02,1850.41,1850.02,1850.41,3.26974
1686167820000,1850.41,1850.41,1850.35,1850.35,1.0
1686167880000,1850.16,1850.82,1850.15,1850.82,8.32215
1686167940000,1850.81,1851.03,1850.69,1850.69,4.13355
1686168000000,1850.37,1850.92,1849.73,1849.73,6.05447
1686168060000,1849.64,1849.67,1848.94,1848.95,1.99087
1686168120000,1848.99,1849.03,1848.99,1849.0,1.43791
1686168180000,1848.63,1848.65,1847.11,1847.11,3.48961
1686168240000,1847.13,1847.22,1846.3,1846.59,6.67651
1686168300000,1846.63,1847.27,1846.63,1847.27,5.13643
1686168360000,1847.28,1847.53,1847.24,1847.53,5.75116
1686168420000,1847.63,1848.22,1847.63,1848.22,5.31382
1686168480000,1848.5,1848.68,1848.5,1848.68,1.74702
1686168540000,1848.26,1848.26,1848.05,1848.05,0.61636
1686168600000,1847.8,1847.82,1847.5,1847.52,2.26108
1686168660000,1847.31,1847.34,1847.31,1847.31,1.33021
1686168720000,1846.84,1846.84,1846.0,1846.0,2.61568
1686168780000,1845.93,1845.96,1765.0,1842.61,17.76805
1686168840000,1842.64,1842.84,1841.33,1842.49,17.36351
1686168900000,1842.38,1842.54,1841.62,1841.7,4.47951
1686168960000,1841.5,1842.19,1841.42,1842.19,7.90864
1686169020000,1842.21,1842.85,1842.21,1842.85,5.47551
1686169080000,1842.86,1843.56,1842.86,1843.56,6.9206
1686169140000,1843.56,1844.26,1843.56,1844.19,6.65253
1686169200000,1844.08,1844.88,1844.08,1844.88,6.44659
1686169260000,1845.0,1845.1,1844.81,1844.91,3.49315
1686169320000,1844.67,1844.67,1842.28,1842.72,5.35335
1686169380000,1842.79,1842.81,1841.64,1841.64,3.78248
1686169440000,1841.65,1841.7,1840.21,1840.72,5.31071
1686169500000,1840.61,1840.74,1839.01,1840.09,9.31696
1686169560000,1840.24,1840.5,1840.13,1840.5,5.68498
1686169620000,1840.49,1840.92,1840.41,1840.92,9.92015
1686169680000,1840.95,1842.35,1840.95,1842.35,9.88275
1686169740000,1842.37,1842.58,1841.42,1841.77,7.14996
1686169800000,1841.82,1842.64,1841.82,1842.64,8.39738
1686169860000,1842.69,1842.91,1842.5,1842.5,5.99312
1686169920000,1842.5,1843.09,1842.5,1843.09,4.00052
1686169980000,1843.23,1843.42,1843.19,1843.41,5.26044
1686170040000,1843.41,1843.41,1843.41,1843.41,0.0
1686170100000,1843.29,1843.54,1843.29,1843.54,4.42298
1686170160000,1843.57,1843.6,1843.53,1843.6,1.45021
1686170220000,1842.57,1842.57,1842.51,1842.51,0.81407
1686170280000,1842.19,1842.22,1842.19,1842.2,1.52876
1686170340000,1842.18,1842.18,1842.14,1842.14,1.0
1686170400000,1842.19,1842.21,1842.19,1842.21,1.2
1686170460000,1842.19,1842.3,1842.19,1842.22,1.2
1686170520000,1842.21,1842.3,1842.14,1842.23,2.20493
1686170580000,1842.14,1842.43,1842.14,1842.43,3.14532
1686170640000,1842.43,1842.43,1842.43,1842.43,0.0
1686170700000,1842.5,1842.5,1842.49,1842.5,0.64307
1686170760000,1842.5,1842.5,1842.5,1842.5,0.0
1686170820000,1842.39,1842.44,1842.39,1842.44,1.0
1686170880000,1842.44,1842.5,1842.42,1842.42,1.912
1686170940000,1842.42,1842.49,1842.42,1842.49,1.0
1686171000000,1842.38,1842.38,1842.35,1842.35,1.10312
1686171060000,1842.35,1842.35,1842.26,1842.26,0.99584
1686171120000,1842.26,1842.26,1842.26,1842.26,0.0
1686171180000,1842.26,1842.26,1841.78,1841.78,1.59976
1686171240000,1841.66,1841.74,1840.18,1840.18,1.93335
1686171300000,1840.18,1840.34,1840.1,1840.34,2.06204
1686171360000,1840.34,1840.34,1840.34,1840.34,0.2
1686171420000,1840.33,1840.43,1840.25,1840.43,2.33424
1686171480000,1840.43,1840.5,1840.43,1840.44,1.61831
1686171540000,1840.34,1840.34,1840.13,1840.15,1.16161
1686171600000,1840.24,1840.24,1840.19,1840.2,1.28875
1686171660000,1840.2,1840.25,1840.05,1840.06,2.07711
1686171720000,1840.18,1840.3,1840.04,1840.04,1.05917
1686171780000,1840.04,1840.05,1839.95,1840.05,3.52912
1686171840000,1840.05,1840.07,1840.05,1840.07,1.03471
1686171900000,1840.16,1840.16,1840.12,1840.12,1.27171
1686171960000,1840.16,1840.21,1840.16,1840.21,1.0
1686172020000,1840.21,1840.23,1840.09,1840.09,1.91838
1686172080000,1840.09,1840.25,1840.09,1840.21,1.07545
1686172140000,1840.14,1845.68,1760.0,1839.53,32.50296
1686172200000,1839.62,1839.62,1839.21,1839.21,3.31241
1686172260000,1839.21,1839.21,1839.09,1839.09,1.00005
1686172320000,1839.09,1839.09,1838.95,1838.95,4.0
1686172380000,1839.01,1839.33,1838.92,1839.33,3.29277
1686172440000,1839.43,1840.16,1839.43,1840.16,3.75027
1686172500000,1840.2,1841.21,1840.19,1841.21,6.55169
1686172560000,1841.38,1842.34,1841.21,1841.96,9.59759
1686172620000,1841.77,1842.0,1840.7,1841.2,7.46595
1686172680000,1841.42,1842.39,1841.42,1842.33,4.02191
1686172740000,1842.34,1842.37,1842.13,1842.16,2.05224
1686172800000,1842.24,1842.67,1842.24,1842.67,4.57212
1686172860000,1842.67,1842.67,1842.67,1842.67,0.0
1686172920000,1842.51,1843.8,1842.51,1843.03,10.04688
1686172980000,1842.92,1842.92,1842.7,1842.78,4.58928
1686173040000,1842.78,1842.87,1842.77,1842.77,1.56393
1686173100000,1842.77,1842.77,1842.32,1842.32,0.79242
1686173160000,1842.33,1842.41,1842.32,1842.32,1.3032
1686173220000,1842.33,1844.1,1842.33,1844.1,9.00988
1686173280000,1844.12,1844.3,1843.13,1843.13,10.15439
1686173340000,1843.37,1844.29,1843.37,1844.29,2.91931
1686173400000,1844.26,1844.28,1844.17,1844.28,1.79653
1686173460000,1843.87,1843.87,1843.68,1843.68,0.50402
1686173520000,1843.17,1843.18,1843.17,1843.18,1.0
1686173580000,1842.78,1842.78,1842.36,1842.36,1.95069
1686173640000,1842.36,1845.78,1820.29,1841.51,37.72756
1686173700000,1841.51,1841.55,1840.13,1840.13,3.19541
1686173760000,1840.04,1840.04,1838.27,1838.57,7.41299
1686173820000,1838.51,1840.37,1838.51,1840.01,4.50539
1686173880000,1840.0,1840.0,1839.0,1839.0,2.79365
1686173940000,1839.02,1839.07,1837.04,1837.04,3.32442
1686174000000,1836.1,1836.19,1833.85,1834.12,7.65472
1686174060000,1834.12,1835.23,1834.12,1835.23,4.96718
1686174120000,1835.21,1835.23,1834.36,1834.36,3.87723
1686174180000,1834.02,1834.11,1833.46,1833.67,3.2572
1686174240000,1833.89,1872.36,1833.89,1836.07,22.83753
1686174300000,1836.07,1837.57,1836.0,1837.57,6.14919
1686174360000,1837.48,1837.64,1837.47,1837.64,2.10438
1686174420000,1837.54,1837.58,1837.53,1837.53,1.1522
1686174480000,1837.53,1837.53,1837.53,1837.53,0.0
1686174540000,1837.54,1837.86,1837.54,1837.64,1.64846
1686174600000,1837.76,1837.8,1837.64,1837.8,1.59062
1686174660000,1837.6,1837.69,1837.23,1837.24,1.96322
1686174720000,1837.42,1837.5,1837.42,1837.5,1.1522
1686174780000,1837.06,1837.06,1835.33,1835.33,2.59728
1686174840000,1835.04,1835.04,1824.13,1825.09,20.86997
1686174900000,1825.09,1834.24,1100.0,1830.87,26.30937
1686174960000,1830.74,1830.75,1822.5,1827.16,28.48492
1686175020000,1827.17,1827.29,1824.94,1825.8,16.52413
1686175080000,1825.8,1825.8,1822.86,1823.26,12.92303
1686175140000,1823.62,1824.15,1821.75,1822.16,17.61192
1686175200000,1822.43,1827.27,1821.56,1824.57,23.18736
1686175260000,1824.68,1824.76,1824.19,1824.76,47.73965
1686175320000,1824.76,1824.76,1824.67,1824.76,48.53631
1686175380000,1824.76,1827.75,1824.76,1827.05,17.96993
1686175440000,1826.9,1827.07,1825.58,1826.07,8.54002
1686175500000,1826.1,1826.34,1825.14,1825.32,6.55592
1686175560000,1825.32,1826.62,1825.32,1825.35,20.633
1686175620000,1825.25,1826.39,1824.94,1826.39,10.11692
1686175680000,1826.45,1828.81,1826.45,1828.81,13.86957
1686175740000,1828.3,1829.28,1828.3,1829.07,7.90089
1686175800000,1829.13,1829.96,1828.95,1829.96,11.99841
1686175860000,1829.6,1829.6,1828.96,1829.1,2.70599
1686175920000,1828.97,1829.05,1828.97,1829.05,1.0
1686175980000,1828.97,1831.47,1828.97,1831.47,11.40473
1686176040000,1831.47,1832.29,1830.89,1832.29,10.57134
1686176100000,1831.9,1831.9,1830.46,1831.4,9.28029
1686176160000,1831.28,1832.86,1831.28,1832.86,14.41094
1686176220000,1832.86,1834.18,1832.86,1833.37,15.99442
1686176280000,1833.32,1833.63,1832.51,1832.62,7.34745
1686176340000,1832.8,1832.9,1832.67,1832.75,3.29161
1686176400000,1832.76,1832.88,1831.51,1831.51,5.26946
1686176460000,1831.36,1831.49,1831.05,1831.05,4.50996
1686176520000,1831.05,1831.07,555.0,1830.04,14.20515
1686176580000,1830.13,1830.77,1828.83,1830.77,16.23678
1686176640000,1830.98,1831.23,1829.74,1829.74,8.28505
1686176700000,1829.78,1829.84,1828.9,1828.9,7.14442
1686176760000,1828.58,1829.41,1827.11,1829.3,13.79831
1686176820000,1828.75,1828.84,1827.69,1827.83,5.97772
1686176880000,1827.71,1827.76,1827.32,1827.36,4.95627
1686176940000,1827.42,1873.29,1827.29,1827.88,20.13564
1686177000000,1827.84,1828.39,1827.62,1827.95,9.01819
1686177060000,1827.99,1831.31,1827.99,1831.03,15.60589
1686177120000,1830.55,1830.55,1829.05,1829.49,8.11927
1686177180000,1829.62,1830.04,1829.38,1830.04,6.07603
1686177240000,1829.94,1829.95,1829.45,1829.45,4.41053
1686177300000,1829.23,1829.28,1828.51,1828.51,1.36574
1686177360000,1828.04,1828.13,1827.15,1827.42,7.41298
1686177420000,1827.71,1828.07,1826.41,1826.55,9.46392
1686177480000,1826.55,1828.42,1826.55,1828.41,12.68881
1686177540000,1828.3,1829.26,1828.3,1828.99,8.96236
1686177600000,1828.59,1828.86,1828.43,1828.43,3.8413
1686177660000,1828.38,1828.42,1827.67,1827.67,4.15105
1686177720000,1827.67,1828.42,1827.67,1828.42,5.32696
1686177780000,1827.78,1827.89,1827.47,1827.61,3.8461
1686177840000,1827.64,1828.37,1827.64,1828.37,5.38135
1686177900000,1828.37,1829.52,1828.02,1829.52,11.39359
1686177960000,1829.59,1829.9,1829.41,1829.75,8.06949
1686178020000,1829.84,1829.99,1829.62,1829.62,2.07119
1686178080000,1829.67,1830.37,1829.36,1829.36,9.86879
1686178140000,1829.29,1830.06,1829.29,1830.06,3.90186
1686178200000,1830.25,1830.59,1830.13,1830.59,4.34551
1686178260000,1830.54,1830.54,1830.14,1830.17,1.48613
1686178320000,1830.12,1830.64,1830.12,1830.64,3.93363
1686178380000,1830.72,1831.0,1829.82,1829.82,3.7588
1686178440000,1829.83,1830.21,1829.83,1830.21,3.55171
1686178500000,1830.21,1830.27,1828.83,1828.99,2.74145
1686178560000,1829.03,1829.13,1828.36,1828.37,3.22628
1686178620000,1828.39,1830.27,1828.39,1830.27,12.97031
1686178680000,1830.02,1830.1,1829.4,1829.4,7.61298
1686178740000,1829.42,1829.49,1829.04,1829.4,4.81574
1686178800000,1829.45,1830.33,1829.45,1830.33,6.19137
1686178860000,1830.33,1831.25,1830.33,1831.01,11.96666
1686178920000,1830.95,1831.1,1830.4,1831.1,5.9316
1686178980000,1831.14,1831.7,1831.14,1831.52,6.90144
1686179040000,1831.56,1831.56,1831.17,1831.22,2.65925
1686179100000,1831.31,1831.76,1830.31,1830.31,7.56979
1686179160000,1830.23,1830.27,1830.01,1830.21,2.94511
1686179220000,1830.19,1830.48,1830.03,1830.45,5.20143
1686179280000,1830.45,1830.46,1829.41,1829.41,4.44305
1686179340000,1829.3,1830.09,1829.02,1829.91,9.45052
1686179400000,1829.09,1829.09,1828.03,1828.03,4.86695
1686179460000,1827.88,1828.43,1825.85,1825.98,8.49271
1686179520000,1826.02,1826.76,1825.11,1826.76,10.32113
1686179580000,1826.91,1827.2,1826.15,1826.23,10.23132
1686179640000,1826.44,1827.09,1826.33,1827.09,9.2388
1686179700000,1827.1,1827.36,1827.07,1827.32,5.92574
1686179760000,1827.5,1827.91,1827.44,1827.91,5.92028
1686179820000,1827.96,1827.96,1827.8,1827.82,1.88084
1686179880000,1828.0,1829.37,1828.0,1829.37,6.95497
1686179940000,1829.28,1829.97,1829.22,1829.52,9.53784
1686180000000,1829.55,1829.82,1829.32,1829.43,4.15399
1686180060000,1829.44,1830.24,1829.44,1830.24,6.54105
1686180120000,1830.29,1830.52,1830.11,1830.11,4.78612
1686180180000,1830.02,1830.34,1830.02,1830.34,6.08137
1686180240000,1830.52,1830.59,1830.29,1830.59,6.0258
1686180300000,1830.51,1830.51,1830.11,1830.11,1.20101
1686180360000,1830.11,1830.13,1829.9,1830.1,2.66659
1686180420000,1830.18,1830.36,1830.09,1830.36,3.50229
1686180480000,1830.37,1830.45,1830.36,1830.45,1.77556
1686180540000,1830.5,1830.52,1830.5,1830.51,1.36567
1686180600000,1830.26,1830.75,1830.26,1830.59,6.53378
1686180660000,1830.62,1832.08,1830.62,1832.08,14.34116
1686180720000,1832.22,1862.71,1832.03,1832.61,15.78284
1686180780000,1832.66,1832.66,1832.03,1832.55,6.2269
1686180840000,1832.59,1832.98,1832.52,1832.98,4.00538
1686180900000,1832.98,1832.98,1831.01,1831.02,3.65025
1686180960000,1831.15,1831.58,1830.01,1830.01,17.64035
1686181020000,1831.3,1831.69,1831.16,1831.69,3.34978
1686181080000,1831.62,1831.66,1831.62,1831.66,1.20073
1686181140000,1831.68,1831.98,1831.68,1831.98,3.40649
1686181200000,1831.75,1831.96,1830.87,1831.11,5.96942
1686181260000,1831.22,1831.54,1831.22,1831.54,2.86741
1686181320000,1831.53,1831.58,1831.49,1831.58,2.42505
1686181380000,1831.59,1831.6,1831.58,1831.58,0.9062
1686181440000,1831.59,1832.32,1831.59,1832.32,2.85573
1686181500000,1832.3,1832.3,1831.77,1832.18,3.40132
1686181560000,1832.22,1832.87,1832.22,1832.78,4.02767
1686181620000,1832.68,1853.28,1332.69,1832.48,32.76595
1686181680000,1832.55,1832.74,1832.34,1832.39,10.98653
1686181740000,1832.39,1832.74,1832.39,1832.74,3.54039
1686181800000,1832.78,1832.81,1832.08,1832.09,4.719
1686181860000,1832.08,1832.51,1832.08,1832.51,6.05921
1686181920000,1832.53,1832.56,1832.51,1832.56,1.80611
1686181980000,1833.33,1833.56,1833.33,1833.47,8.34364
1686182040000,1833.48,1833.51,1832.85,1833.1,3.25659
1686182100000,1833.11,1833.12,1832.7,1832.7,1.40376
1686182160000,1832.35,1832.46,1832.08,1832.25,6.17402
1686182220000,1832.21,1833.38,1832.18,1832.18,16.8315
1686182280000,1832.21,1832.22,1832.03,1832.22,2.41245
1686182340000,1832.18,1832.18,1832.07,1832.07,0.96608
1686182400000,1832.13,1832.23,1831.18,1832.23,10.10648
1686182460000,1832.31,1832.46,1832.29,1832.35,3.06963
1686182520000,1832.12,1832.34,1831.96,1832.15,4.22574
1686182580000,1832.16,1832.34,1832.16,1832.24,2.9102
1686182640000,1832.19,1832.65,1832.19,1832.65,3.13254
1686182700000,1832.66,1833.14,1832.63,1833.14,6.37386
1686182760000,1833.18,1833.87,1832.62,1832.62,5.25323
1686182820000,1831.8,1832.12,1831.01,1831.35,5.23766
1686182880000,1831.21,1831.9,1831.21,1831.68,7.20968
1686182940000,1831.69,1832.44,1831.62,1832.44,5.81601
1686183000000,1832.28,1834.89,1832.25,1834.71,13.96601
1686183060000,1834.74,1835.74,1834.74,1835.5,11.5172
1686183120000,1835.42,1835.42,1834.47,1834.64,6.6027
1686183180000,1834.71,1834.94,1332.69,1833.42,20.19515
1686183240000,1833.15,1833.17,1801.39,1831.69,9.97581
1686183300000,1831.72,1832.14,1831.55,1831.55,3.57091
1686183360000,1831.48,1832.33,1831.11,1832.33,9.80545
1686183420000,1832.33,1832.93,1832.25,1832.93,7.15092
1686183480000,1832.85,1834.0,1832.85,1833.86,7.13026
1686183540000,1833.81,1834.13,1833.79,1834.13,2.70111
1686183600000,1833.82,1834.21,1833.81,1834.17,4.46677
1686183660000,1833.55,1833.55,1832.06,1832.08,4.28912
1686183720000,1832.18,1835.5,1832.18,1833.15,24.73183
1686183780000,1833.29,1833.89,1833.28,1833.89,7.29883
1686183840000,1833.94,1833.94,1833.67,1833.9,3.60446
1686183900000,1833.82,1833.82,1833.17,1833.45,2.72728
1686183960000,1833.46,1834.11,1833.46,1834.11,5.86924
1686184020000,1834.48,1834.48,1834.02,1834.36,5.30137
1686184080000,1834.45,1835.16,1833.61,1833.61,17.31138
1686184140000,1834.33,1834.37,1834.33,1834.37,1.0
1686184200000,1834.33,1835.37,1834.33,1834.77,6.33218
1686184260000,1834.68,1835.15,1834.68,1835.15,3.63226
1686184320000,1834.42,1834.42,1834.06,1834.06,1.41201
1686184380000,1834.05,1834.89,1834.03,1834.5,8.88703
1686184440000,1834.47,1835.87,1834.45,1835.87,8.06813
1686184500000,1835.79,1835.79,1835.36,1835.69,5.50343
1686184560000,1835.8,1835.84,1835.8,1835.84,0.8824
1686184620000,1835.92,1836.43,1835.92,1836.35,5.06975
1686184680000,1836.34,1838.2,1836.34,1836.55,12.89544
1686184740000,1836.44,1836.68,1836.44,1836.68,4.0456
1686184800000,1836.34,1836.37,1835.13,1835.23,5.25982
1686184860000,1835.16,1835.58,1835.16,1835.4,6.54361
1686184920000,1835.42,1835.42,1835.24,1835.24,1.30514
1686184980000,1835.13,1835.17,1834.54,1834.58,3.49763
1686185040000,1834.61,1834.78,1834.59,1834.78,3.26187
1686185100000,1834.85,1834.85,1834.51,1834.58,2.64069
1686185160000,1834.65,1835.03,1834.65,1835.03,4.86401
1686185220000,1834.82,1834.97,1834.82,1834.97,4.18799
1686185280000,1835.4,1835.46,1834.51,1834.58,4.23676
1686185340000,1834.67,1834.78,1834.62,1834.78,3.01657
1686185400000,1834.79,1834.84,1834.21,1834.36,1.94342
1686185460000,1834.36,1835.35,1834.36,1835.35,5.80139
1686185520000,1835.32,1835.35,1835.13,1835.35,4.51708
1686185580000,1835.35,1836.01,1835.35,1836.01,4.07464
1686185640000,1835.96,1836.48,1835.96,1836.47,2.12378
1686185700000,1835.83,1835.83,1835.54,1835.54,0.84949
1686185760000,1835.53,1835.61,1835.53,1835.61,1.0
1686185820000,1835.14,1835.53,1835.14,1835.53,3.05122
1686185880000,1835.06,1835.28,1835.0,1835.28,3.85535
1686185940000,1835.34,1835.51,1835.34,1835.51,1.32389
1686186000000,1835.52,1836.37,1835.29,1835.36,5.55607
1686186060000,1835.42,1835.75,1835.42,1835.75,2.50357
1686186120000,1835.72,1835.93,1835.68,1835.92,3.85192
1686186180000,1835.92,1836.12,1768.7,1835.86,34.46775
1686186240000,1835.87,1835.92,1835.87,1835.92,1.0
1686186300000,1835.87,1837.21,1835.87,1837.21,11.76798
1686186360000,1837.4,1838.16,1790.0,1790.0,25.24849
1686186420000,1838.17,1838.57,1837.4,1838.57,18.58954
1686186480000,1837.53,1838.08,1837.53,1838.08,8.47619
1686186540000,1838.02,1838.3,1837.68,1838.3,6.04911
1686186600000,1838.02,1838.31,1837.95,1838.02,4.67441
1686186660000,1838.03,1838.21,1837.92,1837.92,3.08476
1686186720000,1837.69,1838.22,1837.69,1838.22,6.83905
1686186780000,1838.15,1838.63,1838.09,1838.61,7.16452
1686186840000,1838.38,1839.48,1838.2,1839.36,15.58516
1686186900000,1839.36,1839.77,1839.22,1839.47,9.42729
1686186960000,1839.29,1839.32,1838.66,1838.66,2.12038
1686187020000,1838.4,1839.91,1838.39,1839.91,16.80579
1686187080000,1838.05,1838.07,1838.05,1838.07,1.0
1686187140000,1838.05,1838.15,1838.05,1838.15,2.81814
1686187200000,1838.19,1838.19,1838.09,1838.15,2.65368
1686187260000,1838.16,1838.43,1838.16,1838.43,4.10611
