open_time,open,high,low,close,volume,close_time,quote_av,trades,tb_base_av,tb_quote_av,ignore
1686732720000,1744.55000000,1744.85000000,1744.54000000,1744.85000000,99.50980000,1686732779999,173621.14477900,162,86.77870000,151407.49856500,0
1686732780000,1744.85000000,1744.88000000,1744.84000000,1744.87000000,34.18490000,1686732839999,59647.86433600,119,6.67210000,11641.89965700,0
1686732840000,1744.87000000,1744.88000000,1744.62000000,1744.63000000,34.78050000,1686732899999,60685.39812600,150,2.74880000,4796.24483000,0
1686732900000,1744.62000000,1744.63000000,1744.05000000,1744.06000000,218.96410000,1686732959999,381961.90541300,261,4.49910000,7847.81763400,0
1686732960000,1744.06000000,1744.06000000,1744.03000000,1744.04000000,43.93630000,1686733019999,76626.98559900,139,6.69860000,11682.63660600,0
1686733020000,1744.04000000,1744.30000000,1744.03000000,1744.04000000,148.01330000,1686733079999,258144.64616700,191,130.77100000,228070.95025900,0
1686733080000,1744.04000000,1744.18000000,1744.03000000,1744.18000000,35.64220000,1686733139999,62161.66532300,143,30.11990000,52530.55069000,0
1686733140000,1744.18000000,1744.18000000,1744.17000000,1744.17000000,27.02550000,1686733199999,47137.12079300,151,5.44580000,9498.45544400,0
1686733200000,1744.18000000,1744.51000000,1744.17000000,1744.51000000,136.49090000,1686733259999,238093.71838800,330,25.90020000,45179.75625200,0
1686733260000,1744.50000000,1744.51000000,1744.35000000,1744.36000000,53.51930000,1686733319999,93357.43093700,166,12.75990000,22258.30152100,0
1686733320000,1744.35000000,1744.36000000,1744.35000000,1744.36000000,21.94360000,1686733379999,38277.37010700,130,5.14470000,8974.20889200,0
1686733380000,1744.35000000,1744.44000000,1744.35000000,1744.43000000,24.22390000,1686733439999,42255.40754500,130,20.98370000,36603.32270000,0
1686733440000,1744.44000000,1744.45000000,1744.43000000,1744.45000000,37.40310000,1686733499999,65247.52706900,173,19.57910000,34154.72507000,0
1686733500000,1744.44000000,1744.97000000,1744.44000000,1744.97000000,103.28600000,1686733559999,180204.07686800,233,80.20220000,139929.65836800,0
1686733560000,1744.97000000,1744.97000000,1744.86000000,1744.86000000,31.09410000,1686733619999,54256.62130800,127,14.60930000,25492.01970600,0
1686733620000,1744.87000000,1744.95000000,1744.86000000,1744.95000000,87.29760000,1686733679999,152323.13244500,219,49.51370000,86395.10533100,0
1686733680000,1744.94000000,1745.13000000,1744.94000000,1745.12000000,44.15120000,1686733739999,77046.94393000,167,31.17280000,54398.24579300,0
1686733740000,1745.13000000,1745.27000000,1745.12000000,1745.26000000,41.44770000,1686733799999,72336.33997700,146,12.30780000,21479.68265800,0
1686733800000,1745.27000000,1745.27000000,1745.00000000,1745.00000000,141.04040000,1686733859999,246137.64230900,210,49.27140000,85988.17863200,0
1686733860000,1745.00000000,1745.01000000,1745.00000000,1745.01000000,25.66070000,1686733919999,44778.05461500,119,13.31150000,23228.70061500,0
1686733920000,1745.00000000,1745.01000000,1745.00000000,1745.00000000,43.19370000,1686733979999,75373.04438100,137,3.78810000,6610.27238100,0
1686733980000,1745.01000000,1745.01000000,1744.91000000,1744.91000000,62.73290000,1686734039999,109466.70847600,215,6.93650000,12103.92604700,0
1686734040000,1744.92000000,1744.92000000,1743.91000000,1743.92000000,215.54680000,1686734099999,376009.13171800,316,15.59010000,27191.23064300,0
1686734100000,1743.91000000,1744.09000000,1743.77000000,1743.77000000,111.91550000,1686734159999,195169.35726000,231,50.68240000,88386.32819500,0
1686734160000,1743.77000000,1743.78000000,1743.47000000,1743.76000000,318.02610000,1686734219999,554533.28029900,277,48.16210000,83976.93615300,0
1686734220000,1743.75000000,1743.76000000,1743.74000000,1743.74000000,49.92390000,1686734279999,87054.87101600,224,20.41540000,35599.53627400,0
1686734280000,1743.74000000,1743.75000000,1743.74000000,1743.75000000,47.38270000,1686734339999,82623.36317100,215,25.38730000,44269.10437500,0
1686734340000,1743.74000000,1743.75000000,1743.54000000,1743.55000000,59.64460000,1686734399999,104002.84363400,198,8.17530000,14255.48233400,0
1686734400000,1743.55000000,1743.72000000,1743.27000000,1743.72000000,53.31390000,1686734459999,92948.03135000,238,29.97360000,52256.62159800,0
1686734460000,1743.71000000,1743.72000000,1743.61000000,1743.62000000,65.35120000,1686734519999,113952.33661700,169,10.88290000,18976.70077800,0
1686734520000,1743.62000000,1743.62000000,1743.61000000,1743.61000000,10.60130000,1686734579999,18484.59225400,161,5.95610000,10385.17508200,0
1686734580000,1743.62000000,1744.20000000,1743.61000000,1744.19000000,153.84610000,1686734639999,268263.02361900,249,139.49140000,243233.82242200,0
1686734640000,1744.20000000,1744.72000000,1744.19000000,1744.72000000,16.80730000,1686734699999,29321.05245900,175,9.72520000,16965.43603100,0
1686734700000,1744.71000000,1744.72000000,1744.47000000,1744.47000000,50.14690000,1686734759999,87485.39816300,180,24.36780000,42511.77969000,0
1686734760000,1744.47000000,1744.48000000,1744.47000000,1744.47000000,19.24350000,1686734819999,33569.87074000,149,16.22950000,28312.03816000,0
1686734820000,1744.47000000,1744.48000000,1744.47000000,1744.47000000,12.59040000,1686734879999,21963.66691600,163,9.18280000,16019.21094400,0
1686734880000,1744.47000000,1744.48000000,1744.47000000,1744.48000000,111.13210000,1686734939999,193866.70373500,154,8.92480000,15569.13510400,0
1686734940000,1744.48000000,1744.87000000,1744.47000000,1744.86000000,137.63350000,1686734999999,240118.40833300,223,47.59820000,83039.31762700,0
1686735000000,1744.87000000,1745.23000000,1744.86000000,1745.19000000,101.39820000,1686735059999,176954.72402100,182,43.15830000,75314.89540200,0
1686735060000,1745.18000000,1745.19000000,1745.18000000,1745.18000000,16.15140000,1686735119999,28187.17782700,97,7.75750000,13538.31142500,0
1686735120000,1745.19000000,1745.58000000,1745.18000000,1745.55000000,128.08430000,1686735179999,223543.54665800,197,95.40850000,166508.79146300,0
1686735180000,1745.55000000,1745.56000000,1745.49000000,1745.49000000,46.74260000,1686735239999,81590.81580800,154,18.80750000,32829.03672400,0
1686735240000,1745.50000000,1745.54000000,1745.49000000,1745.53000000,60.62250000,1686735299999,105818.48231200,160,57.09000000,99652.43742000,0
1686735300000,1745.53000000,1745.74000000,1745.53000000,1745.73000000,105.56050000,1686735359999,184268.48699000,210,98.41270000,171790.80431200,0
1686735360000,1745.74000000,1745.74000000,1745.73000000,1745.73000000,10.77080000,1686735419999,18802.96275600,112,5.40720000,9439.56532800,0
1686735420000,1745.74000000,1746.06000000,1745.73000000,1746.06000000,64.66070000,1686735479999,112889.03622500,194,33.15210000,57878.80203700,0
1686735480000,1746.06000000,1746.49000000,1746.05000000,1746.48000000,106.86490000,1686735539999,186612.78216800,262,94.30390000,164676.26016100,0
1686735540000,1746.49000000,1747.42000000,1746.48000000,1746.86000000,285.49340000,1686735599999,498742.15313800,399,169.99690000,296965.06111500,0
1686735600000,1746.86000000,1746.87000000,1745.35000000,1745.48000000,159.76920000,1686735659999,278940.32511300,287,38.27250000,66814.91690500,0
1686735660000,1745.48000000,1746.30000000,1745.48000000,1745.83000000,68.77490000,1686735719999,120085.65161200,241,23.67110000,41326.07656900,0
1686735720000,1745.83000000,1746.32000000,1745.82000000,1745.96000000,65.79280000,1686735779999,114886.93844800,205,10.17210000,17760.89991200,0
1686735780000,1745.97000000,1746.61000000,1745.96000000,1746.60000000,91.92590000,1686735839999,160534.50308300,174,85.31250000,148986.00993300,0
1686735840000,1746.60000000,1746.82000000,1746.50000000,1746.74000000,189.15430000,1686735899999,330376.22641500,291,98.44910000,171949.32644100,0
1686735900000,1746.74000000,1747.33000000,1746.51000000,1746.52000000,307.30340000,1686735959999,536883.27242600,377,156.92940000,274187.43893200,0
1686735960000,1746.52000000,1746.85000000,1744.89000000,1745.05000000,291.59460000,1686736019999,509059.44233200,421,42.80930000,74760.80168600,0
1686736020000,1745.05000000,1745.12000000,1744.64000000,1745.11000000,203.78270000,1686736079999,355572.97431400,331,136.91600000,238896.65531800,0
1686736080000,1745.12000000,1745.12000000,1745.11000000,1745.12000000,28.67760000,1686736139999,50045.65863100,124,9.20950000,16071.68264000,0
1686736140000,1745.12000000,1745.42000000,1745.11000000,1745.41000000,36.83330000,1686736199999,64284.47402500,176,18.51790000,32317.51850100,0
1686736200000,1745.41000000,1745.42000000,1744.88000000,1744.89000000,53.35200000,1686736259999,93106.45316500,216,3.85490000,6727.93770900,0
1686736260000,1744.89000000,1745.05000000,1744.47000000,1744.95000000,449.43280000,1686736319999,784210.46565300,431,304.17310000,530753.72093200,0
1686736320000,1744.95000000,1744.96000000,1744.49000000,1744.71000000,117.85340000,1686736379999,205613.15295700,223,42.79320000,74653.66728300,0
1686736380000,1744.71000000,1745.10000000,1744.07000000,1745.10000000,138.69500000,1686736439999,241953.80298500,351,77.33570000,134911.85159800,0
1686736440000,1745.09000000,1745.10000000,1745.09000000,1745.09000000,39.24610000,1686736499999,68488.09634000,157,11.96910000,20887.27641000,0
1686736500000,1745.10000000,1745.10000000,1745.09000000,1745.10000000,42.01820000,1686736559999,73325.66345100,113,12.28130000,21432.09663000,0
1686736560000,1745.10000000,1745.10000000,1745.09000000,1745.10000000,26.08720000,1686736619999,45524.55099500,168,3.91470000,6831.54297000,0
1686736620000,1745.09000000,1745.10000000,1745.09000000,1745.09000000,30.12440000,1686736679999,52569.86059800,138,7.14020000,12460.36302000,0
1686736680000,1745.10000000,1745.10000000,1745.09000000,1745.09000000,10.02570000,1686736739999,17495.81552400,122,6.67110000,11641.73661000,0
1686736740000,1745.10000000,1745.11000000,1745.09000000,1745.11000000,29.58750000,1686736799999,51633.13485100,191,25.48280000,44470.05360500,0
1686736800000,1745.11000000,1745.53000000,1745.10000000,1745.52000000,196.20830000,1686736859999,342464.40665200,250,106.88330000,186547.65510000,0
1686736860000,1745.53000000,1745.53000000,1745.09000000,1745.09000000,247.41150000,1686736919999,431767.67308100,238,6.12290000,10686.52274000,0
1686736920000,1745.09000000,1745.10000000,1745.09000000,1745.10000000,26.72920000,1686736979999,46644.91911100,161,5.94830000,10380.37833000,0
1686736980000,1745.09000000,1745.27000000,1745.09000000,1745.22000000,105.69710000,1686737039999,184460.80092600,206,65.80670000,114841.95611200,0
1686737040000,1745.22000000,1745.22000000,1745.09000000,1745.10000000,88.45190000,1686737099999,154359.47939100,217,9.06960000,15828.06897400,0
1686737100000,1745.10000000,1745.33000000,1745.00000000,1745.32000000,69.06380000,1686737159999,120522.08167600,271,37.46540000,65380.50278300,0
1686737160000,1745.33000000,1745.66000000,1745.32000000,1745.66000000,33.95880000,1686737219999,59276.19525600,167,29.38690000,51295.49976600,0
1686737220000,1745.65000000,1745.82000000,1745.65000000,1745.82000000,40.14850000,1686737279999,70088.06239900,172,34.73950000,60645.19765000,0
1686737280000,1745.81000000,1745.82000000,1745.81000000,1745.82000000,148.24550000,1686737339999,258809.79107200,180,131.47170000,229525.92329400,0
1686737340000,1745.82000000,1745.82000000,1745.81000000,1745.82000000,28.85690000,1686737399999,50378.79866000,138,13.40710000,23406.38332200,0
1686737400000,1745.82000000,1746.58000000,1745.14000000,1745.15000000,311.83500000,1686737459999,544478.12481200,334,218.08790000,380797.02410600,0
1686737460000,1745.15000000,1745.87000000,1745.14000000,1745.32000000,144.46440000,1686737519999,252160.82977300,331,58.11370000,101428.12949600,0
1686737520000,1745.31000000,1745.85000000,1745.31000000,1745.84000000,49.53520000,1686737579999,86478.38111000,246,31.18070000,54435.86032000,0
1686737580000,1745.85000000,1746.07000000,1745.84000000,1746.06000000,59.83530000,1686737639999,104469.21566900,176,54.86390000,95789.21429500,0
1686737640000,1746.06000000,1746.24000000,1746.06000000,1746.23000000,44.52610000,1686737699999,77746.11995000,166,25.56130000,44632.31401700,0
1686737700000,1746.23000000,1746.29000000,1746.23000000,1746.28000000,45.84570000,1686737759999,80059.36317300,131,4.92240000,8595.84326900,0
1686737760000,1746.28000000,1746.30000000,1746.19000000,1746.19000000,92.67920000,1686737819999,161844.51937800,179,39.19360000,68443.59749000,0
1686737820000,1746.19000000,1746.34000000,1745.99000000,1746.34000000,104.14310000,1686737879999,181837.06022700,220,63.89930000,111569.50302900,0
1686737880000,1746.33000000,1746.48000000,1746.33000000,1746.48000000,70.27560000,1686737939999,122729.80910400,173,32.90960000,57471.71256400,0
1686737940000,1746.47000000,1746.48000000,1745.32000000,1745.63000000,494.10470000,1686737999999,862631.21473300,367,31.03970000,54180.49586500,0
1686738000000,1745.63000000,1745.80000000,1745.63000000,1745.79000000,46.71420000,1686738059999,81553.35250100,143,20.47760000,35749.78574100,0
1686738060000,1745.79000000,1745.80000000,1745.79000000,1745.79000000,38.75920000,1686738119999,67665.50557200,142,8.18040000,14281.34232000,0
1686738120000,1745.79000000,1745.80000000,1745.49000000,1745.49000000,98.36750000,1686738179999,171704.62253800,190,59.83820000,104447.71529800,0
1686738180000,1745.50000000,1745.50000000,1744.33000000,1744.33000000,220.76950000,1686738239999,385204.31652800,333,11.29530000,19707.92427400,0
1686738240000,1744.33000000,1744.77000000,1744.33000000,1744.76000000,33.29180000,1686738299999,58076.08217500,169,21.60360000,37685.49234100,0
1686738300000,1744.76000000,1746.06000000,1744.76000000,1746.05000000,125.29310000,1686738359999,218690.24424900,266,109.77240000,191599.13932600,0
1686738360000,1746.05000000,1746.06000000,1745.22000000,1745.22000000,163.77440000,1686738419999,285901.94436800,253,18.10440000,31607.14234600,0
1686738420000,1745.22000000,1745.31000000,1745.22000000,1745.30000000,35.16030000,1686738479999,61363.28594600,148,14.72460000,25698.36952800,0
1686738480000,1745.31000000,1745.72000000,1745.30000000,1745.72000000,29.90620000,1686738539999,52205.20199900,170,14.72990000,25711.92379400,0
1686738540000,1745.72000000,1745.72000000,1745.34000000,1745.69000000,36.18520000,1686738599999,63165.05499000,194,6.14890000,10733.08139500,0
1686738600000,1745.70000000,1746.00000000,1745.69000000,1745.99000000,85.74040000,1686738659999,149697.67890700,177,75.68210000,132136.10338000,0
1686738660000,1745.99000000,1746.00000000,1745.04000000,1745.05000000,89.47540000,1686738719999,156167.12268300,226,15.76320000,27510.32864700,0
1686738720000,1745.04000000,1745.05000000,1744.38000000,1744.44000000,284.73190000,1686738779999,496798.37079000,283,32.62110000,56922.28460900,0
1686738780000,1744.45000000,1744.45000000,1743.73000000,1744.10000000,179.28980000,1686738839999,312690.73398100,276,19.73380000,34412.82948100,0
1686738840000,1744.09000000,1744.36000000,1744.09000000,1744.35000000,48.58180000,1686738899999,84742.76667800,184,43.92290000,76616.14013200,0
1686738900000,1744.35000000,1746.20000000,1744.35000000,1745.92000000,396.53250000,1686738959999,692087.21392700,438,331.52320000,578585.46849300,0
1686738960000,1745.92000000,1745.93000000,1745.92000000,1745.93000000,53.59030000,1686739019999,93564.73365800,131,35.70820000,62344.01762600,0
1686739020000,1745.92000000,1745.93000000,1745.77000000,1745.78000000,36.06910000,1686739079999,62970.81939300,173,8.23270000,14372.66363800,0
1686739080000,1745.77000000,1747.20000000,1745.77000000,1746.76000000,198.07460000,1686739139999,345943.02028500,336,104.88280000,183157.95580200,0
1686739140000,1746.76000000,1746.77000000,1746.11000000,1746.11000000,59.78590000,1686739199999,104411.59717400,188,4.31100000,7527.82680000,0
1686739200000,1746.11000000,1746.86000000,1746.11000000,1746.45000000,91.21040000,1686739259999,159299.56140600,265,52.15870000,91087.26640000,0
1686739260000,1746.46000000,1746.99000000,1746.45000000,1746.83000000,115.64320000,1686739319999,202002.20560600,245,86.81830000,151647.78817200,0
1686739320000,1746.84000000,1746.84000000,1746.59000000,1746.82000000,161.09710000,1686739379999,281381.04321800,189,132.18470000,230879.46981400,0
1686739380000,1746.82000000,1746.84000000,1746.82000000,1746.83000000,45.43100000,1686739439999,79360.35515700,165,13.84880000,24191.62415200,0
1686739440000,1746.84000000,1746.84000000,1746.83000000,1746.83000000,28.25050000,1686739499999,49348.89982800,201,7.89130000,13784.83849200,0
1686739500000,1746.84000000,1747.28000000,1746.83000000,1747.09000000,113.34590000,1686739559999,198024.68459100,257,62.77180000,109662.55396400,0
1686739560000,1747.08000000,1747.11000000,1746.53000000,1746.84000000,161.31820000,1686739619999,281791.40963400,314,52.75770000,92153.53079300,0
1686739620000,1746.84000000,1747.49000000,1746.83000000,1746.87000000,312.03030000,1686739679999,545164.56603300,300,230.16980000,402129.61530500,0
1686739680000,1746.86000000,1746.94000000,1746.62000000,1746.64000000,230.68260000,1686739739999,402958.00008400,341,71.95180000,125683.51755400,0
1686739740000,1746.63000000,1746.81000000,1746.63000000,1746.80000000,54.28370000,1686739799999,94814.74433600,196,45.12630000,78819.81275400,0
1686739800000,1746.81000000,1746.81000000,1746.67000000,1746.67000000,74.86610000,1686739859999,130775.89965200,267,14.91030000,26045.30575400,0
1686739860000,1746.67000000,1746.68000000,1746.49000000,1746.49000000,184.63580000,1686739919999,322467.99723600,231,122.46040000,213877.13344000,0
1686739920000,1746.49000000,1746.50000000,1746.49000000,1746.49000000,159.41740000,1686739979999,278422.15131900,225,125.63930000,219429.03745000,0
1686739980000,1746.50000000,1746.50000000,1746.07000000,1746.07000000,115.47180000,1686740039999,201658.21637000,192,10.42700000,18210.13605200,0
1686740040000,1746.07000000,1746.16000000,1746.07000000,1746.15000000,27.54510000,1686740099999,48097.15142700,174,19.95340000,34841.01786400,0
1686740100000,1746.16000000,1747.00000000,1746.15000000,1746.99000000,56.10750000,1686740159999,97997.77548300,224,51.17840000,89388.14522900,0
1686740160000,1746.99000000,1747.19000000,1746.99000000,1747.03000000,103.58680000,1686740219999,180981.47651700,195,19.53750000,34133.27360200,0
1686740220000,1747.04000000,1747.04000000,1747.03000000,1747.03000000,28.18270000,1686740279999,49236.12941600,178,10.70350000,18699.44264000,0
1686740280000,1747.03000000,1747.04000000,1747.03000000,1747.03000000,24.20310000,1686740339999,42283.55354500,100,1.17520000,2053.12140800,0
1686740340000,1747.03000000,1747.05000000,1747.03000000,1747.05000000,36.27940000,1686740399999,63381.51417600,136,30.81030000,53826.82938200,0
1686740400000,1747.05000000,1747.85000000,1747.04000000,1747.05000000,356.21360000,1686740459999,622475.60799600,380,106.74000000,186520.92992700,0
1686740460000,1747.05000000,1747.05000000,1746.51000000,1746.51000000,88.29910000,1686740519999,154246.48690800,203,5.46490000,9546.39399600,0
1686740520000,1746.51000000,1746.52000000,1746.32000000,1746.33000000,84.67230000,1686740579999,147874.69913900,162,8.57700000,14979.19429300,0
1686740580000,1746.32000000,1746.33000000,1746.32000000,1746.32000000,29.81090000,1686740639999,52059.42440300,163,5.35150000,9345.48499500,0
1686740640000,1746.32000000,1746.33000000,1744.88000000,1745.10000000,315.37430000,1686740699999,550424.19280600,375,69.64310000,121552.04993500,0
1686740700000,1745.10000000,1745.42000000,1745.10000000,1745.41000000,80.39480000,1686740759999,140306.38962100,161,60.62960000,105810.86884100,0
1686740760000,1745.42000000,1745.76000000,1745.29000000,1745.30000000,65.86060000,1686740819999,114965.87420400,216,28.21780000,49254.19468700,0
1686740820000,1745.30000000,1745.30000000,1745.29000000,1745.30000000,27.09090000,1686740879999,47281.66670800,135,18.98470000,33133.99691000,0
1686740880000,1745.29000000,1745.52000000,1745.29000000,1745.51000000,134.69700000,1686740939999,235111.66891700,165,24.50780000,42775.43858900,0
1686740940000,1745.51000000,1745.52000000,1745.47000000,1745.47000000,76.77570000,1686740999999,134010.39273200,153,66.87650000,116731.60228800,0
1686741000000,1745.48000000,1746.05000000,1745.47000000,1745.96000000,98.22550000,1686741059999,171485.86305400,180,41.95480000,73239.40841600,0
1686741060000,1745.95000000,1745.96000000,1745.95000000,1745.96000000,52.83370000,1686741119999,92245.33484300,215,33.63280000,58721.52348800,0
1686741120000,1745.95000000,1745.96000000,1745.95000000,1745.95000000,7.75800000,1686741179999,13545.09623600,107,1.61360000,2817.28105600,0
1686741180000,1745.96000000,1745.97000000,1745.95000000,1745.96000000,22.71130000,1686741239999,39653.02424500,154,17.78590000,31053.49138400,0
1686741240000,1745.97000000,1745.97000000,1745.96000000,1745.97000000,14.39240000,1686741299999,25128.58666900,118,3.19650000,5580.99310500,0
1686741300000,1745.97000000,1746.60000000,1745.96000000,1746.48000000,66.82000000,1686741359999,116693.49324900,237,42.80180000,74744.37625600,0
1686741360000,1746.48000000,1746.49000000,1746.19000000,1746.20000000,135.96900000,1686741419999,237443.37839700,218,24.07590000,42045.16539200,0
1686741420000,1746.19000000,1746.45000000,1746.19000000,1746.45000000,44.62900000,1686741479999,77931.69216800,153,39.23570000,68513.82322700,0
1686741480000,1746.44000000,1746.45000000,1746.44000000,1746.44000000,22.75170000,1686741539999,39734.68838800,112,20.94400000,36577.64880000,0
1686741540000,1746.44000000,1746.54000000,1746.44000000,1746.54000000,13.54360000,1686741599999,23653.99424500,138,4.94490000,8636.26406600,0
1686741600000,1746.54000000,1746.84000000,1746.53000000,1746.83000000,42.87700000,1686741659999,74893.39576800,156,30.49020000,53257.65617300,0
1686741660000,1746.84000000,1747.21000000,1746.83000000,1747.21000000,54.79510000,1686741719999,95727.64972300,245,29.98530000,52385.92580000,0
1686741720000,1747.20000000,1747.57000000,1746.95000000,1746.95000000,188.71690000,1686741779999,329741.81617000,252,27.05640000,47275.81787100,0
1686741780000,1746.96000000,1747.34000000,1746.95000000,1747.34000000,39.38390000,1686741839999,68808.56024600,184,31.24080000,54580.35907000,0
1686741840000,1747.33000000,1748.07000000,1747.33000000,1747.61000000,393.84630000,1686741899999,688293.20452200,549,190.28350000,332558.83854900,0
1686741900000,1747.61000000,1747.88000000,1747.61000000,1747.71000000,85.71550000,1686741959999,149807.91841800,207,77.72380000,135840.35422200,0
1686741960000,1747.71000000,1748.00000000,1747.26000000,1747.90000000,161.23810000,1686742019999,281776.32524600,307,95.25490000,166465.49377000,0
1686742020000,1747.90000000,1747.90000000,1747.60000000,1747.61000000,65.96690000,1686742079999,115300.86137200,183,22.57920000,39466.05887200,0
1686742080000,1747.61000000,1747.85000000,1747.60000000,1747.85000000,20.14840000,1686742139999,35214.80940100,126,6.06750000,10604.30825700,0
1686742140000,1747.84000000,1747.85000000,1747.84000000,1747.84000000,15.20840000,1686742199999,26581.94649300,161,9.66370000,16890.69804500,0
1686742200000,1747.84000000,1749.58000000,1747.84000000,1749.19000000,526.93670000,1686742259999,921616.58599600,768,360.22310000,629961.94490500,0
1686742260000,1749.20000000,1749.88000000,1749.19000000,1749.74000000,128.44130000,1686742319999,224734.97250800,321,56.31810000,98535.32698100,0
1686742320000,1749.73000000,1750.03000000,1749.21000000,1749.43000000,437.86250000,1686742379999,766166.10113900,581,218.27180000,381937.05092400,0
1686742380000,1749.42000000,1749.75000000,1749.05000000,1749.06000000,215.22450000,1686742439999,376560.66081000,334,128.13630000,224187.21579100,0
1686742440000,1749.06000000,1749.06000000,1748.11000000,1748.13000000,390.56070000,1686742499999,682868.02930300,345,68.40160000,119579.41606000,0
1686742500000,1748.14000000,1748.33000000,1748.06000000,1748.06000000,164.53300000,1686742559999,287640.74610200,320,23.63430000,41317.99612400,0
1686742560000,1748.06000000,1748.07000000,1746.02000000,1746.03000000,196.79180000,1686742619999,343836.89234300,493,27.37430000,47831.40233700,0
1686742620000,1746.02000000,1746.03000000,1745.29000000,1745.98000000,190.53480000,1686742679999,332606.35349300,412,47.08380000,82185.03903600,0
1686742680000,1745.98000000,1745.98000000,1745.89000000,1745.96000000,76.86080000,1686742739999,134191.91293600,151,16.34580000,28538.53743000,0
1686742740000,1745.95000000,1745.96000000,1745.51000000,1745.85000000,86.14770000,1686742799999,150392.35129500,210,10.07010000,17579.84958000,0
1686742800000,1745.84000000,1746.03000000,1745.84000000,1745.93000000,69.51560000,1686742859999,121369.69037000,178,18.60710000,32486.44061100,0
1686742860000,1745.92000000,1746.01000000,1745.31000000,1745.61000000,113.32450000,1686742919999,197835.72731400,272,20.56020000,35889.20678700,0
1686742920000,1745.62000000,1745.99000000,1745.61000000,1745.90000000,40.21400000,1686742979999,70210.00167100,159,19.49090000,34028.86326300,0
1686742980000,1745.90000000,1745.99000000,1745.89000000,1745.98000000,105.32100000,1686743039999,183881.02086400,199,44.26230000,77278.83249100,0
1686743040000,1745.99000000,1745.99000000,1745.98000000,1745.98000000,22.00020000,1686743099999,38412.04458700,135,13.53910000,23639.13320900,0
1686743100000,1745.99000000,1746.65000000,1745.98000000,1746.23000000,63.61150000,1686743159999,111090.66142800,251,24.46130000,42715.91872500,0
1686743160000,1746.24000000,1746.58000000,1746.23000000,1746.57000000,387.48820000,1686743219999,676683.49799500,249,380.99270000,665339.59675800,0
1686743220000,1746.57000000,1746.58000000,1746.57000000,1746.58000000,34.53690000,1686743279999,60321.17152400,140,5.80910000,10146.05787800,0
1686743280000,1746.57000000,1746.63000000,1746.57000000,1746.58000000,46.04790000,1686743339999,80427.08367100,164,6.39040000,11161.36343700,0
1686743340000,1746.57000000,1746.58000000,1745.77000000,1745.77000000,119.56920000,1686743399999,208785.96687400,269,5.90630000,10313.45678700,0
1686743400000,1745.77000000,1745.78000000,1745.58000000,1745.77000000,92.92880000,1686743459999,162224.53307200,208,22.04320000,38478.77722500,0
1686743460000,1745.77000000,1746.05000000,1745.62000000,1745.62000000,87.32900000,1686743519999,152452.63558500,191,34.69220000,60564.36996900,0
1686743520000,1745.62000000,1745.63000000,1745.62000000,1745.62000000,38.45240000,1686743579999,67123.37152700,148,9.30390000,16241.16695700,0
1686743580000,1745.62000000,1745.71000000,1745.62000000,1745.70000000,17.53950000,1686743639999,30618.55597100,150,13.43090000,23446.34847900,0
1686743640000,1745.70000000,1745.71000000,1745.70000000,1745.71000000,60.47980000,1686743699999,105579.62595300,178,3.90930000,6824.50410300,0
1686743700000,1745.71000000,1745.71000000,1745.70000000,1745.71000000,42.12560000,1686743759999,73538.76410900,161,10.41890000,18188.37791900,0
1686743760000,1745.70000000,1745.71000000,1745.70000000,1745.70000000,20.78920000,1686743819999,36291.88949700,129,18.30570000,31956.44354700,0
1686743820000,1745.70000000,1745.71000000,1745.70000000,1745.71000000,17.46920000,1686743879999,30496.03160100,126,4.91610000,8582.08493100,0
1686743880000,1745.71000000,1745.95000000,1745.70000000,1745.94000000,31.52000000,1686743939999,55029.60717000,135,29.22230000,51018.16872100,0
1686743940000,1745.94000000,1745.96000000,1745.94000000,1745.96000000,56.59750000,1686743999999,98816.51718100,148,53.72490000,93801.11069200,0
1686744000000,1745.96000000,1746.59000000,1745.95000000,1746.50000000,84.80890000,1686744059999,148111.75278300,265,70.53640000,123184.35588300,0
1686744060000,1746.50000000,1746.50000000,1746.35000000,1746.36000000,128.41630000,1686744119999,224270.94448000,175,2.91680000,5093.95589600,0
1686744120000,1746.36000000,1746.36000000,1746.35000000,1746.36000000,22.06080000,1686744179999,38525.97317200,148,9.50920000,16606.48651200,0
1686744180000,1746.36000000,1746.54000000,1746.35000000,1746.54000000,164.33420000,1686744239999,286992.81066800,198,160.30210000,279951.27510900,0
1686744240000,1746.54000000,1746.54000000,1746.53000000,1746.53000000,12.65090000,1686744299999,22095.23737800,121,6.10010000,10654.06865400,0
1686744300000,1746.53000000,1746.76000000,1746.53000000,1746.75000000,46.29410000,1686744359999,80861.06841000,215,30.03600000,52462.36502700,0
1686744360000,1746.75000000,1746.76000000,1746.58000000,1746.58000000,48.11660000,1686744419999,84044.13319600,195,8.12160000,14186.05047600,0
1686744420000,1746.58000000,1746.59000000,1746.57000000,1746.57000000,42.49000000,1686744479999,74211.94798100,175,8.17350000,14275.67428400,0
1686744480000,1746.58000000,1746.58000000,1745.78000000,1745.79000000,155.14030000,1686744539999,270938.29305700,263,6.08510000,10627.34297800,0
1686744540000,1745.79000000,1746.07000000,1745.62000000,1746.07000000,87.90770000,1686744599999,153466.30833100,197,55.46980000,96836.73524400,0
1686744600000,1746.06000000,1746.30000000,1745.82000000,1745.82000000,76.91170000,1686744659999,134295.30640100,246,21.68670000,37867.66294900,0
