1686072960000,1878.30000000,1881.48000000,1877.79000000,1880.27000000,915.18610000,1686073019999,1719882.45516500,1048,622.63800000,1169972.60767100,0
1686073020000,1880.27000000,1882.77000000,1880.27000000,1880.44000000,1088.55100000,1686073079999,2048377.65026900,1312,572.97730000,1078183.36260700,0
1686073080000,1880.44000000,1882.14000000,1878.22000000,1879.30000000,506.56880000,1686073139999,952316.09944200,699,300.12910000,564366.32069000,0
1686073140000,1879.31000000,1880.37000000,1879.15000000,1880.02000000,408.54920000,1686073199999,768038.41876200,540,167.16170000,314224.50411700,0
1686073200000,1880.01000000,1881.01000000,1878.59000000,1878.66000000,407.69150000,1686073259999,766398.96436600,554,186.14190000,349874.04337100,0
1686073260000,1878.66000000,1879.86000000,1878.42000000,1878.76000000,279.31240000,1686073319999,524858.21179800,513,71.24500000,133857.16760600,0
1686073320000,1878.75000000,1878.81000000,1877.52000000,1877.53000000,256.98710000,1686073379999,482626.97159300,390,48.13730000,90394.16788000,0
1686073380000,1877.52000000,1878.82000000,1877.52000000,1878.82000000,499.81850000,1686073439999,938780.51971600,570,244.66290000,459524.25334500,0
1686073440000,1878.82000000,1880.00000000,1877.13000000,1877.13000000,512.98700000,1686073499999,963712.06914400,752,214.25530000,402448.61872700,0
1686073500000,1877.14000000,1880.00000000,1877.07000000,1879.20000000,308.20890000,1686073559999,579077.30004600,595,210.44430000,395354.66241800,0
1686073560000,1879.20000000,1880.00000000,1878.75000000,1878.76000000,310.32590000,1686073619999,583202.73708700,472,97.11560000,182503.98777400,0
1686073620000,1878.76000000,1878.76000000,1876.64000000,1876.65000000,239.08900000,1686073679999,448894.97024500,457,49.34330000,92614.85848500,0
1686073680000,1876.64000000,1876.81000000,1874.04000000,1874.25000000,688.41450000,1686073739999,1291010.29482500,1097,302.25910000,566806.69913000,0
1686073740000,1874.24000000,1875.00000000,1873.99000000,1874.80000000,517.54420000,1686073799999,970061.19080900,696,250.52760000,469566.73242400,0
1686073800000,1874.80000000,1876.37000000,1874.14000000,1875.76000000,495.09270000,1686073859999,928514.32469600,684,133.19420000,249737.49371500,0
1686073860000,1875.77000000,1875.93000000,1874.83000000,1875.31000000,354.54920000,1686073919999,664930.00765700,572,115.57850000,216747.15520800,0
1686073920000,1875.31000000,1877.38000000,1875.31000000,1875.83000000,551.93110000,1686073979999,1035474.26773800,681,238.66260000,447690.33515300,0
1686073980000,1875.83000000,1876.25000000,1874.35000000,1874.49000000,525.20620000,1686074039999,984804.90515800,579,162.89470000,305419.43874000,0
1686074040000,1874.49000000,1875.27000000,1874.48000000,1874.83000000,252.89540000,1686074099999,474166.26401500,412,90.74820000,170129.10701600,0
1686074100000,1874.82000000,1874.83000000,1873.23000000,1874.40000000,1664.00330000,1686074159999,3118374.10112800,1352,662.06160000,1240629.83694800,0
1686074160000,1874.40000000,1875.31000000,1874.04000000,1874.81000000,664.11040000,1686074219999,1245051.10647300,802,299.32110000,561116.33826600,0
1686074220000,1874.82000000,1874.87000000,1874.12000000,1874.12000000,397.67240000,1686074279999,745474.69210300,379,87.90840000,164790.18772100,0
1686074280000,1874.12000000,1874.12000000,1873.50000000,1874.00000000,292.15550000,1686074339999,547440.72056100,370,179.60270000,336535.54513200,0
1686074340000,1874.00000000,1875.21000000,1874.00000000,1875.11000000,249.52180000,1686074399999,467712.74710800,383,200.22640000,375313.25564800,0
1686074400000,1875.10000000,1876.57000000,1875.10000000,1876.20000000,692.28070000,1686074459999,1298801.51754700,710,431.98270000,810399.43969000,0
1686074460000,1876.19000000,1876.20000000,1874.63000000,1874.64000000,312.83050000,1686074519999,586733.66652600,454,36.11540000,67738.11171000,0
1686074520000,1874.64000000,1875.72000000,1874.50000000,1875.59000000,751.86530000,1686074579999,1409915.41575500,681,315.51180000,591592.48066200,0
1686074580000,1875.58000000,1875.73000000,1874.50000000,1875.73000000,382.67340000,1686074639999,717593.39780200,516,132.79130000,248995.94596400,0
1686074640000,1875.73000000,1875.73000000,1874.71000000,1874.72000000,418.83370000,1686074699999,785350.45263400,473,136.48090000,255898.30343700,0
1686074700000,1874.71000000,1875.64000000,1874.70000000,1875.01000000,456.32110000,1686074759999,855784.65252600,438,236.33470000,443225.24216000,0
1686074760000,1875.00000000,1875.64000000,1875.00000000,1875.54000000,321.02300000,1686074819999,602041.71026200,363,132.85000000,249134.86772300,0
1686074820000,1875.53000000,1876.00000000,1875.53000000,1875.88000000,325.47750000,1686074879999,610507.88469700,336,171.05300000,320842.95625800,0
1686074880000,1875.87000000,1877.50000000,1875.87000000,1876.16000000,454.35530000,1686074939999,852701.88222900,587,253.76990000,476242.49453300,0
1686074940000,1876.16000000,1876.35000000,1874.91000000,1874.93000000,313.63180000,1686074999999,588323.33632200,403,130.84580000,245447.91051700,0
1686075000000,1874.92000000,1876.21000000,1874.92000000,1876.12000000,393.20540000,1686075059999,737500.46273100,482,197.19020000,369834.04743900,0
1686075060000,1876.11000000,1877.44000000,1876.11000000,1877.30000000,280.01820000,1686075119999,525563.13150800,376,156.98500000,294613.80553800,0
1686075120000,1877.30000000,1877.80000000,1876.79000000,1876.80000000,445.63130000,1686075179999,836570.91098900,462,171.88210000,322667.56977500,0
1686075180000,1876.79000000,1878.21000000,1875.01000000,1875.77000000,968.70420000,1686075239999,1818335.61766600,759,493.28090000,926027.38824900,0
1686075240000,1875.77000000,1876.50000000,1875.75000000,1875.76000000,239.59360000,1686075299999,449508.72540000,313,99.20620000,186107.33318700,0
1686075300000,1875.75000000,1876.16000000,1875.32000000,1876.15000000,298.53550000,1686075359999,559959.34315700,367,224.93010000,421907.37587100,0
1686075360000,1876.16000000,1876.48000000,1875.56000000,1875.57000000,255.83010000,1686075419999,479975.88282600,349,85.69500000,160779.95874800,0
1686075420000,1875.56000000,1875.57000000,1874.69000000,1875.05000000,231.52390000,1686075479999,434132.26570200,352,86.04610000,161334.98291400,0
1686075480000,1875.05000000,1875.05000000,1874.64000000,1874.90000000,117.39860000,1686075539999,220106.50867100,205,29.84760000,55957.33335100,0
1686075540000,1874.90000000,1876.00000000,1874.89000000,1875.84000000,127.70220000,1686075599999,239502.44057100,246,87.03330000,163212.32415700,0
